bikes,bike_stands,temp_c,feelslike_c,wind_kph,humidity,precip_mm,gust_kph,wind_degree,pressure_mb,cloud,uv
23,8,5.8,1.1,30.1,84.33,0.078,50.0,257,994.4,64.9,0
23,8,5.0,0.1,29.9,86.73,0.0,68.8,257,994.8,25.0,0
23,8,4.8,-0.1,28.5,83.05,0.0,48.2,257,995.5,17.2,0
23,8,4.5,0.0,24.0,83.87,0.0,42.5,254,996.4,17.3,0
23,8,4.7,0.5,22.3,82.67,0.0,61.6,240,997.2,17.2,0
23,8,4.0,-0.1,19.6,84.11,0.0,56.5,237,997.6,17.2,0
24,8,3.9,-0.4,20.4,83.16,0.0,35.3,234,997.6,19.7,0
24,7,4.0,0.2,17.7,85.15,0.0,45.0,237,998.3,25.0,0
24,7,3.8,0.2,16.0,84.53,0.0,36.4,237,998.4,17.2,0
25,6,3.8,0.6,13.0,81.82,0.0,24.5,216,998.5,24.9,0
26,5,4.0,1.1,11.4,83.29,0.0,13.0,205,998.5,85.1,0
27,5,5.1,2.7,10.0,82.36,0.0,10.1,163,998.1,84.6,0
28,3,5.9,3.5,11.3,77.89,0.001,15.1,142,996.8,86.4,0
28,3,5.9,3.0,14.0,87.65,0.0,20.9,130,995.1,94.3,0
30,2,6.1,2.6,19.3,90.1,0.0,27.4,116,992.8,94.3,0
29,3,7.1,3.6,21.9,92.81,0.0,42.5,131,990.0,94.3,0
26,5,7.9,4.2,26.5,94.76,0.0,44.6,137,987.9,96.1,0
24,7,8.5,5.5,20.5,95.63,0.0,34.9,129,985.0,96.1,0
22,9,8.9,5.6,23.3,95.98,5.312,34.2,124,982.8,96.1,0
22,10,9.6,6.3,27.0,95.58,0.0,36.7,157,980.4,94.2,0
21,10,10.4,10.4,21.2,91.19,0.0,56.5,240,980.1,94.2,0
21,11,10.3,10.3,26.5,86.2,0.0,40.7,240,980.4,85.1,0
20,11,10.1,10.1,27.8,86.15,0.0,46.4,237,980.7,86.4,0
21,11,10.0,10.0,27.3,86.76,0.0,46.4,237,981.5,90.3,0
21,10,9.9,6.9,25.0,86.36,1.511,60.1,237,981.6,77.1,0
21,10,9.8,6.4,28.8,84.46,0.0,44.6,237,982.3,86.4,0
21,10,9.1,5.9,24.4,86.92,0.0,61.2,237,982.4,34.0,0
21,10,8.9,6.0,20.2,86.67,0.0,60.8,237,982.3,35.3,0
21,10,9.0,6.0,22.0,86.62,0.0,55.1,227,982.1,48.9,0
21,10,9.1,6.2,20.4,85.55,0.0,46.1,220,981.4,59.9,0
14,18,9.3,6.9,16.1,86.64,0.0,27.4,181,981.2,81.8,0
8,23,9.3,6.9,16.4,87.04,0.0,28.4,196,980.9,90.3,0
11,20,9.3,7.6,11.1,87.03,0.0,14.8,161,979.9,90.3,0
5,27,9.1,7.4,11.0,88.51,0.0,9.7,174,979.1,92.0,0
3,29,9.1,7.3,12.0,91.61,0.0,9.0,167,978.2,90.3,0
4,27,9.3,8.5,6.7,92.02,0.0,8.6,218,978.2,96.1,0
6,25,9.1,7.0,13.8,93.47,0.755,6.8,233,978.2,96.1,0
6,25,8.7,6.3,15.3,89.71,0.0,25.2,240,978.3,96.1,0
7,25,8.5,6.0,15.3,93.59,0.0,36.4,229,978.5,96.1,0
6,25,8.0,5.4,15.0,94.06,0.0,36.7,239,978.9,96.1,0
7,24,7.9,5.1,16.9,93.48,0.0,39.2,250,979.5,92.2,0
8,23,7.9,5.5,14.1,92.65,0.0,37.8,241,980.2,89.1,0
6,26,7.8,4.7,18.3,90.85,3.794,44.6,253,981.2,89.0,0
5,26,7.5,4.4,18.6,91.0,0.0,46.1,244,981.5,88.8,0
6,26,6.9,3.8,17.7,92.85,0.0,42.5,230,981.6,84.9,0
4,27,7.0,4.0,17.1,91.78,0.0,36.0,220,982.3,37.3,0
3,29,7.0,4.0,16.4,90.9,0.0,33.8,217,982.4,72.9,0
2,30,6.8,4.0,15.6,88.56,0.0,32.4,220,982.4,37.1,0
1,31,6.8,3.9,15.2,88.46,0.374,20.9,224,982.4,83.6,0
0,31,6.9,4.3,14.0,88.87,0.0,22.3,227,982.4,85.0,0
0,31,7.1,4.4,15.0,88.16,0.0,15.8,234,982.4,85.0,0
0,31,7.0,4.8,11.5,88.95,0.0,11.9,230,982.5,85.1,0
0,31,7.1,4.4,14.5,88.64,0.0,10.1,244,982.5,87.5,0
0,31,6.9,4.7,11.5,88.4,0.0,9.4,230,983.2,89.0,0
2,30,6.9,4.5,12.4,92.69,0.0,18.7,233,983.5,89.1,0
6,26,6.7,4.0,13.8,92.84,0.0,20.9,227,984.3,82.0,0
10,21,6.9,4.6,12.1,92.52,0.0,25.2,237,985.0,90.4,0
12,19,6.8,4.1,14.2,94.12,0.0,27.7,254,985.6,89.1,0
14,16,6.9,4.0,15.3,94.38,0.0,32.4,254,986.4,87.8,0
7,23,6.9,3.2,21.9,94.37,0.0,36.4,264,987.5,89.1,0
8,23,7.0,3.8,18.1,94.37,0.0,37.1,257,988.2,89.1,0
8,24,7.4,4.6,15.9,93.27,0.0,37.8,249,988.4,76.8,0
7,25,8.1,4.5,24.2,89.57,0.0,37.1,270,989.2,89.0,1
3,28,7.9,4.9,18.9,89.32,0.0,33.1,270,989.6,87.8,1
0,31,7.8,5.6,12.7,92.64,0.0,34.9,250,990.4,87.8,0
1,30,8.0,5.7,13.8,91.84,0.0,35.6,254,991.4,87.4,0
1,30,7.8,5.3,14.6,88.39,0.001,38.9,241,992.4,63.8,0
0,31,7.8,5.1,15.8,88.54,0.0,40.7,237,993.2,87.8,0
0,31,7.9,4.9,18.3,88.39,0.0,42.1,237,994.1,87.8,0
0,31,7.6,4.4,19.1,89.13,0.0,42.8,238,994.4,85.2,0
0,31,7.1,3.9,18.9,89.82,0.0,45.0,233,995.0,76.8,0
0,31,7.1,3.6,21.1,89.19,0.0,46.1,243,995.2,87.8,0
0,31,7.0,3.9,17.7,91.68,0.003,51.5,237,995.6,89.0,0
0,31,7.1,3.6,20.4,86.96,0.0,51.8,247,996.2,89.0,0
0,31,6.6,2.8,22.1,89.47,0.0,48.2,237,996.4,79.4,0
0,31,6.1,2.4,20.7,87.42,0.0,48.6,234,996.7,89.0,0
0,31,6.0,2.0,23.4,85.6,0.0,50.0,234,997.3,74.2,0
0,31,5.6,1.4,24.2,84.47,0.0,38.9,234,997.3,81.2,0
2,30,5.5,1.4,22.3,83.54,0.0,42.5,244,997.3,37.1,0
5,27,4.8,0.9,19.4,87.15,0.0,43.2,237,997.8,17.2,0
6,25,4.6,1.4,14.1,84.22,0.0,36.7,237,998.4,25.0,0
8,22,4.4,1.1,15.1,84.52,0.0,30.2,227,998.5,25.0,0
5,24,4.9,2.1,12.7,83.48,0.0,28.1,234,998.6,17.2,0
9,21,5.9,2.8,15.8,81.47,0.0,31.7,234,998.6,17.2,1
10,20,6.8,3.8,16.1,78.36,0.0,32.0,240,998.4,17.1,2
12,20,6.9,4.0,16.1,78.15,0.0,33.1,253,998.2,17.2,0
16,16,7.0,4.4,14.4,79.97,0.0,33.5,244,998.0,25.0,1
16,15,7.0,4.8,11.4,77.72,0.0,32.0,237,998.0,39.7,0
18,13,5.6,3.1,11.1,83.58,0.0,21.2,244,998.2,45.0,0
17,15,4.8,2.5,9.9,87.2,0.0,14.8,234,998.1,36.9,0
17,14,4.7,2.5,9.1,86.72,0.002,12.6,229,998.5,17.5,0
15,17,4.8,2.6,9.1,88.1,0.0,16.2,234,999.0,37.3,0
8,23,5.1,2.5,11.9,88.46,0.0,20.9,237,999.3,87.8,0
6,26,4.3,1.9,10.1,93.4,0.0,25.6,252,999.5,75.9,0
7,24,4.2,1.2,12.0,95.12,0.0,25.6,265,1000.0,57.1,0
5,27,4.1,0.9,13.4,94.94,0.0,26.3,270,1000.4,60.4,0
5,26,4.2,1.0,13.5,97.22,0.004,25.6,265,1000.5,92.1,0
5,26,3.9,0.1,16.8,99.53,0.0,26.3,268,1001.2,92.2,0
5,26,4.2,0.6,16.5,97.48,0.0,29.9,267,1001.3,92.0,0
5,26,3.9,0.0,17.9,98.89,0.0,29.5,267,1001.5,85.1,0
5,26,3.9,-0.1,17.8,96.14,0.0,32.8,273,1001.8,83.6,0
5,26,3.3,-1.0,19.5,96.29,0.0,33.5,264,1002.3,57.1,0
6,25,2.8,-1.8,20.8,94.89,0.0,35.6,282,1002.6,19.7,0
10,22,3.0,-1.7,21.6,95.4,0.0,36.4,271,1003.5,47.4,0
14,17,2.4,-2.4,20.8,97.07,0.0,36.4,274,1004.4,39.6,0
15,15,2.3,-2.5,20.8,97.14,0.0,36.7,274,1005.3,39.6,0
20,11,3.7,-0.7,20.5,91.72,0.0,37.4,277,1006.2,27.7,0
20,11,4.7,0.6,20.5,90.04,0.0,38.2,284,1006.8,27.6,1
25,6,5.9,1.9,22.5,87.38,0.001,36.7,284,1007.2,17.2,2
29,2,6.8,3.0,23.6,82.61,0.0,41.0,291,1007.3,17.2,0
28,3,6.9,2.9,25.4,82.02,0.0,42.1,287,1007.7,17.1,1
16,15,6.5,2.7,23.1,83.16,0.0,39.2,284,1008.4,26.3,0
4,27,5.5,1.8,19.2,84.13,0.0,33.8,275,1009.4,17.4,0
4,28,4.3,0.2,19.8,88.76,0.0,32.8,275,1010.3,17.2,0
1,30,3.9,0.0,17.9,88.91,0.0,33.5,265,1010.8,17.2,0
2,29,3.6,-0.4,17.9,89.71,0.0,33.1,262,1011.6,17.2,0
2,29,3.1,-1.3,19.6,92.88,0.0,32.8,274,1012.4,19.7,0
2,29,2.9,-1.4,19.3,93.3,0.0,34.2,266,1012.9,17.2,0
1,30,2.7,-1.5,17.8,93.63,0.0,34.2,262,1013.6,24.9,0
4,28,2.1,-2.1,17.0,92.07,0.0,32.8,264,1013.9,19.7,0
4,28,2.0,-2.3,17.3,93.17,0.001,30.6,262,1014.5,17.2,0
1,30,1.9,-1.9,13.8,93.25,0.0,32.0,257,1015.3,17.2,0
1,30,2.0,-2.2,16.9,89.95,0.0,31.3,259,1015.6,17.2,0
1,30,1.5,-2.4,14.4,92.54,0.0,30.2,264,1016.4,17.2,0
1,30,1.2,-2.8,14.7,94.82,0.0,30.2,267,1016.6,17.2,0
1,30,1.1,-3.4,17.5,93.66,0.0,29.2,263,1017.3,17.2,0
3,29,0.9,-3.5,16.7,94.79,0.0,28.8,264,1017.6,35.9,0
5,26,1.4,-3.0,16.7,95.6,0.0,28.8,265,1018.5,17.3,0
8,23,1.0,-3.7,18.2,93.66,0.0,27.7,272,1019.4,17.2,0
11,20,0.9,-3.9,18.2,94.09,0.0,27.0,275,1020.4,28.8,0
14,18,1.7,-2.7,17.9,93.43,0.0,27.7,272,1020.9,17.2,0
17,14,2.4,-1.7,16.8,93.11,0.0,27.4,275,1021.5,17.2,1
18,13,3.9,0.1,17.5,88.19,0.002,29.9,277,1021.6,17.2,2
19,13,5.0,1.6,16.8,86.99,0.0,31.0,284,1021.6,17.2,1
19,12,5.7,2.4,16.5,84.29,0.0,31.0,284,1021.6,17.2,0
22,10,5.8,3.1,12.7,85.75,0.0,29.9,265,1022.5,17.2,0
26,6,4.7,2.4,10.0,87.65,0.0,27.0,258,1023.3,17.2,0
29,2,2.5,-1.4,15.5,90.46,0.0,24.1,269,1023.7,17.2,0
25,6,1.8,-2.7,18.2,94.19,0.0,23.0,282,1024.3,17.2,0
24,8,1.4,-2.4,13.7,94.99,0.0,22.7,272,1024.5,17.2,0
22,9,1.5,-1.2,8.7,96.34,0.0,21.2,245,1025.4,17.2,0
24,8,1.2,-2.5,12.5,98.6,0.0,20.5,275,1025.5,46.1,0
23,8,1.0,-3.1,15.0,97.67,0.0,19.4,286,1025.5,47.4,0
22,10,0.7,-3.2,13.5,94.88,0.0,19.8,286,1025.7,19.7,0
22,9,-0.3,-4.1,11.9,97.2,0.0,20.2,284,1026.6,24.8,0
23,8,0.0,-3.8,11.9,98.97,0.0,20.5,269,1026.8,19.7,0
23,8,0.1,-3.3,10.8,96.57,0.0,20.2,302,1027.4,26.2,0
23,8,-1.2,-4.3,8.4,97.64,0.0,19.1,290,1027.6,17.2,0
23,8,-1.4,-4.9,9.9,95.45,0.0,18.0,293,1027.8,14.2,0
23,8,-1.8,-5.4,10.1,94.52,0.0,16.6,294,1028.5,27.5,0
22,9,-1.7,-5.5,10.4,93.88,0.0,15.5,292,1028.7,38.5,0
24,8,-2.5,-6.4,10.5,98.08,0.0,16.2,266,1029.5,40.4,0
24,7,-2.8,-7.2,12.5,94.1,0.0,16.2,279,1029.8,26.2,0
24,7,-2.7,-7.3,13.1,94.66,0.0,17.6,274,1030.6,21.1,0
26,5,-1.6,-5.4,10.5,95.62,0.0,17.3,273,1030.7,32.8,0
29,3,-0.5,-3.7,9.4,94.75,0.0,17.3,273,1031.4,32.8,1
31,1,0.6,-2.6,10.1,94.23,0.003,16.9,283,1031.5,39.6,2
31,1,0.0,0.0,4.7,97.17,0.0,18.0,252,1031.5,74.1,0
30,2,1.4,-1.1,8.3,94.38,0.0,17.3,298,1031.2,61.1,1
28,3,1.1,-0.8,6.3,98.06,0.0,16.6,283,1031.5,66.2,0
25,7,1.7,0.1,5.6,95.84,0.0,14.0,259,1031.6,81.2,0
24,7,0.7,-1.3,6.3,96.17,0.0,11.5,296,1032.2,72.8,0
24,7,-0.1,-2.2,6.0,94.84,0.0,8.3,280,1032.5,27.6,0
19,12,-0.9,-2.8,5.6,96.16,0.0,9.0,295,1032.6,41.2,0
19,12,-0.3,-3.1,8.0,99.6,0.0,7.2,74,1033.2,67.7,0
18,14,0.6,-1.7,7.0,98.86,0.0,5.8,51,1033.1,75.4,0
17,14,1.6,1.6,4.7,97.25,0.0,5.0,110,1033.3,67.4,0
18,14,2.5,0.6,6.9,97.97,0.0,4.7,109,1033.5,87.8,0
18,14,2.5,-0.6,11.0,95.22,2.987,4.3,67,1033.6,89.0,0
17,14,2.8,1.2,6.0,94.78,0.0,9.7,50,1033.6,78.1,0
17,14,1.9,-0.8,9.4,94.04,0.0,13.7,141,1033.6,43.8,0
17,14,1.2,-0.8,6.6,90.65,0.0,11.5,81,1033.7,67.8,0
17,14,1.7,-0.9,8.4,92.47,0.0,9.7,87,1034.1,87.8,0
17,14,2.6,-0.5,11.6,94.5,0.0,14.0,117,1034.1,89.0,0
18,13,3.3,-0.2,14.7,82.09,0.0,20.5,110,1034.2,89.0,0
21,10,3.8,0.1,16.1,78.76,0.0,25.6,101,1034.3,87.8,0
7,25,3.9,-0.1,18.8,71.03,0.0,29.5,97,1034.5,89.0,0
8,23,3.9,-0.9,24.6,74.6,0.0,30.2,103,1035.0,89.0,0
12,19,3.8,-0.3,18.5,72.37,0.0,29.9,116,1035.3,89.0,0
13,19,3.8,0.1,16.6,73.78,0.0,31.7,116,1035.6,89.1,0
13,18,4.5,0.4,20.4,68.65,0.003,37.4,110,1035.5,89.1,1
15,16,4.6,0.7,19.8,67.71,0.0,38.5,107,1035.2,77.3,1
16,15,4.6,0.4,21.4,65.67,0.0,38.5,100,1035.0,72.6,1
17,14,4.6,0.8,18.9,62.04,0.0,37.4,104,1034.5,74.2,0
18,14,4.0,-0.3,20.8,65.3,0.0,38.2,90,1034.5,78.1,0
13,19,3.8,-0.7,21.4,65.81,0.0,39.2,87,1035.0,89.0,0
10,21,3.5,-0.8,20.2,65.49,0.0,38.9,97,1034.6,76.8,0
10,22,3.8,-0.6,21.0,60.76,0.0,45.4,104,1035.2,89.0,0
10,21,3.1,-1.4,20.6,67.58,0.0,45.4,100,1035.2,89.1,0
8,24,3.4,-1.4,24.2,64.1,0.0,46.8,97,1035.1,89.0,0
8,23,3.2,-2.1,28.2,65.61,0.0,46.4,97,1035.0,87.8,0
10,22,3.1,-2.3,29.2,63.35,0.0,51.5,97,1034.6,91.7,0
10,22,3.5,-1.7,28.0,57.55,0.0,48.2,101,1034.6,89.0,0
9,22,3.7,-1.3,27.2,57.91,0.0,53.6,97,1034.3,93.0,0
9,22,3.7,-1.3,26.2,59.04,0.0,52.2,97,1034.0,93.0,0
9,22,3.8,-1.6,30.6,58.16,0.0,44.6,101,1034.1,89.0,0
9,22,3.8,-1.5,30.2,57.32,0.0,52.9,100,1034.2,89.0,0
9,22,3.3,-1.9,28.2,62.18,0.0,52.9,97,1033.6,89.1,0
11,21,3.8,-1.5,30.1,59.58,0.0,51.1,97,1033.5,89.0,0
15,16,3.8,-1.5,29.2,61.01,0.0,50.0,104,1034.0,89.0,0
13,19,3.9,-1.5,32.3,66.17,0.0,48.6,90,1034.1,87.8,0
12,19,3.7,-1.7,30.7,65.41,0.0,46.8,90,1034.3,87.8,0
15,16,4.0,-1.3,30.9,64.97,0.0,45.7,90,1034.6,87.7,0
18,14,4.1,-1.4,33.4,64.78,0.0,49.0,90,1035.0,75.4,0
18,14,4.7,-0.2,28.6,64.8,0.0,50.8,97,1034.7,81.0,1
20,11,4.8,0.2,25.8,63.45,0.0,51.1,92,1034.9,73.5,0
20,12,4.6,-0.4,30.2,65.6,0.0,48.6,80,1034.2,65.0,0
11,20,4.4,-0.7,29.5,66.67,0.0,44.6,80,1034.2,81.1,0
10,22,4.0,-1.1,28.9,69.78,0.0,41.4,80,1034.3,80.9,0
13,19,3.9,-1.0,25.5,70.69,0.0,37.8,73,1034.6,75.4,0
15,16,4.0,-0.9,27.0,70.13,0.0,38.9,70,1035.0,81.2,0
11,21,3.9,-1.5,31.4,70.45,0.0,40.0,70,1035.0,81.2,0
8,24,4.0,-1.0,27.8,70.46,0.0,40.3,77,1035.0,83.5,0
7,25,4.0,-0.6,24.1,73.81,0.0,46.4,80,1035.1,87.8,0
6,25,4.0,-1.1,28.9,74.41,0.0,41.8,71,1035.1,87.4,0
3,29,3.9,-1.2,29.1,72.56,0.0,42.1,77,1035.1,83.6,0
2,30,3.9,-1.3,29.1,71.73,0.0,37.1,73,1035.1,83.5,0
1,30,3.7,-1.6,29.9,71.51,0.0,38.2,70,1035.0,83.5,0
1,30,3.8,-1.4,28.4,71.37,0.0,36.4,77,1034.6,75.7,0
1,30,3.8,-1.3,27.8,71.58,0.0,34.9,80,1034.6,83.7,0
1,30,4.1,-0.3,22.1,73.12,0.0,34.2,78,1035.0,81.9,0
1,30,4.0,-0.8,25.1,74.21,0.0,33.1,74,1034.5,87.8,0
4,28,4.6,0.0,24.7,74.67,0.0,36.4,71,1034.3,87.8,0
8,24,4.8,0.2,25.7,72.24,0.0,36.7,80,1034.3,87.8,0
12,19,4.9,0.6,23.4,71.25,0.0,36.7,71,1034.9,87.8,0
14,17,5.0,1.0,20.8,73.93,0.0,34.2,72,1035.0,89.0,0
11,19,5.7,2.3,17.5,70.7,0.0,31.7,68,1035.1,89.0,0
6,25,5.9,1.8,24.3,74.73,0.0,31.0,73,1035.2,89.0,0
6,25,6.4,2.5,23.1,76.25,0.0,33.1,56,1035.0,87.4,1
6,26,5.9,2.1,21.3,72.39,0.0,33.1,74,1034.9,89.0,0
7,24,5.9,2.2,19.9,76.2,0.0,30.2,61,1034.5,87.8,0
4,27,5.8,2.4,17.3,76.65,0.0,31.0,40,1034.4,89.1,0
3,29,5.6,2.2,16.8,75.59,0.0,31.3,43,1034.5,88.9,0
2,30,5.2,1.9,15.9,83.33,0.0,28.8,40,1034.6,89.1,0
6,25,5.1,1.4,18.6,85.79,0.075,21.2,44,1035.0,90.3,0
9,22,5.5,2.2,16.3,80.35,0.0,26.3,54,1035.2,89.0,0
5,27,5.6,2.7,13.7,77.6,0.0,25.6,64,1035.4,79.4,0
3,28,5.6,2.4,15.5,81.26,0.0,26.6,45,1035.6,78.1,0
1,30,6.0,3.0,14.5,77.09,0.0,28.8,54,1036.1,89.0,0
0,31,6.0,3.1,14.3,76.38,0.0,29.9,50,1036.4,89.0,0
0,31,6.0,2.9,16.1,74.93,0.0,28.8,50,1036.6,89.1,0
0,31,6.0,3.1,14.6,75.68,0.0,29.9,46,1037.0,89.1,0
0,31,5.9,2.7,16.3,75.96,0.0,24.8,60,1037.1,92.2,0
0,31,6.0,2.9,16.3,80.65,0.0,23.8,74,1037.5,89.1,0
0,31,6.5,3.5,16.1,73.7,0.0,24.8,77,1038.0,89.1,0
0,31,6.5,2.9,20.8,71.43,0.0,24.5,70,1038.1,89.1,0
2,29,6.8,3.3,20.0,68.33,0.0,28.4,77,1038.5,89.1,0
3,28,6.7,3.7,15.9,72.02,0.0,31.7,77,1039.2,89.1,0
5,26,6.3,3.7,12.5,76.88,0.0,31.3,55,1039.6,89.0,0
7,23,6.1,4.1,9.8,80.63,0.0,28.8,79,1040.5,89.1,0
18,13,6.4,3.4,16.0,80.3,0.0,28.8,80,1041.1,89.1,0
21,10,7.0,4.3,14.5,73.08,0.0,27.4,77,1041.6,89.1,0
14,16,7.1,4.9,11.4,74.03,0.0,20.9,49,1042.0,89.1,1
7,24,7.2,4.2,16.5,75.2,0.0,21.2,49,1041.5,89.1,0
10,21,7.1,4.5,14.3,76.09,0.0,19.1,53,1041.4,89.1,0
7,24,6.9,4.1,14.6,78.05,0.0,18.4,36,1041.5,89.0,0
8,24,6.2,2.9,17.8,83.49,0.0,40.7,40,1042.0,89.0,0
7,25,5.9,3.0,14.6,82.95,0.0,17.3,54,1041.6,89.1,0
1,31,6.0,3.2,13.5,81.91,0.0,14.4,57,1042.1,89.1,0
1,31,6.0,3.7,11.0,81.22,0.0,14.0,57,1042.1,89.1,0
0,31,5.9,2.9,14.5,80.69,0.0,13.7,42,1042.4,89.1,0
1,31,5.8,2.6,16.5,78.28,0.0,13.3,40,1042.5,89.1,0
1,31,5.5,2.6,13.5,78.79,0.0,12.6,50,1042.4,92.2,0
1,30,5.8,3.4,11.1,79.59,0.0,10.4,53,1042.4,92.2,0
0,31,5.7,3.0,12.5,80.6,0.0,4.7,40,1042.4,92.2,0
0,31,5.7,3.3,10.7,76.67,0.0,5.0,28,1042.0,92.2,0
0,31,5.1,2.3,12.4,80.29,0.0,5.4,35,1041.6,92.2,0
0,31,5.1,3.1,8.7,79.2,0.0,7.6,49,1041.4,92.2,0
0,31,5.0,2.7,10.4,80.59,0.0,8.6,40,1041.0,92.2,0
0,31,5.0,2.2,12.9,81.19,0.0,8.6,47,1040.6,92.2,0
2,29,5.0,2.0,13.7,83.15,0.0,7.6,47,1040.4,92.2,0
7,25,5.0,2.6,10.7,83.15,0.0,6.8,53,1040.3,92.2,0
11,21,4.9,2.0,12.7,82.23,0.0,5.8,48,1040.1,92.2,0
11,19,4.1,1.0,12.9,83.06,0.0,5.0,7,1040.1,92.2,0
21,9,3.7,0.4,13.7,83.22,0.0,5.0,2,1040.1,92.2,0
26,5,3.4,0.6,10.7,83.95,0.0,7.2,352,1039.6,100.0,0
23,9,3.8,1.3,9.6,81.69,0.0,13.3,337,1039.3,100.0,0
9,22,3.9,0.8,12.7,81.32,0.0,13.0,340,1038.4,100.0,0
11,21,4.0,1.6,9.3,81.26,0.0,11.5,335,1037.4,100.0,0
10,22,3.9,1.3,9.9,81.16,0.0,13.7,339,1037.1,100.0,0
8,23,3.1,-0.1,11.9,85.4,0.0,13.7,346,1037.1,100.0,0
11,20,2.8,-0.5,12.7,83.02,0.0,13.0,337,1036.6,100.0,0
13,18,2.3,-0.7,11.0,83.91,0.0,13.0,337,1036.4,100.0,0
10,22,1.9,-1.2,10.7,85.86,0.0,14.0,321,1035.6,100.0,0
9,22,1.9,-1.2,10.7,86.18,0.0,14.4,320,1035.5,100.0,0
12,20,1.8,-1.8,12.9,85.28,0.0,16.2,312,1035.4,100.0,0
12,19,1.1,-2.9,14.6,86.5,0.0,16.9,337,1035.1,100.0,0
13,19,0.9,-1.3,7.0,86.49,0.0,17.3,263,1034.4,96.1,0
14,17,1.0,-0.6,5.2,86.92,0.0,16.2,216,1033.6,96.1,0
